material_id,title,price,image_url,available_amount
1,"Линолеум DELTA ЛУНА 2 4,00м 1 класс",1750,/imgs/catalog/imgs/39135/medium/728d70c7-5a6e-11e2-85ae-0025909279a7.jpg,В наличии: 185 м2.
1,"Линолеум Discovery California 1 2,5м 1 класс",4000,/imgs/catalog/imgs/39160/medium/dbf72e8f-74ff-11dd-a454-001e90d3fe28.jpg,В наличии: 90 м2.
1,Линолеум Discovery California 1 3.5м 1 класс,4000,/imgs/catalog/imgs/39161/medium/dbf72e92-74ff-11dd-a454-001e90d3fe28.jpg,В наличии: 77 м2.
1,Линолеум Discovery California 1 3м 1 класс,4000,/imgs/catalog/imgs/39147/medium/dbf72e7f-74ff-11dd-a454-001e90d3fe28.jpg,В наличии: 113 м2.
1,Линолеум Discovery California 1 4м 1 класс,4000,/imgs/catalog/imgs/39149/medium/c7ae17e4-9110-11dd-a544-001e90cc2ba4.jpg,В наличии: 300 м2.
1,"Линолеум Discovery Dublin 2 2,5м 1 класс",3990,/imgs/catalog/imgs/60478/medium/32859d93-42d0-11e8-b3bb-00259096d116-f662df60-99ae-11ea-b071-ac1f6b02a9ed.jpg,В наличии: 53 м2.
1,"Линолеум Discovery Dublin 2 3,5м 1 класс",3990,/imgs/catalog/imgs/60479/medium/6c35f47f-42d1-11e8-b3bb-00259096d116-f662df63-99ae-11ea-b071-ac1f6b02a9ed.jpg,В наличии: 97 м2.
1,Линолеум Discovery Dublin 2 3м 1 класс,3990,/imgs/catalog/imgs/39158/medium/2722c2a5-f771-11dd-8c29-001e8c0d3c8b.jpg,В наличии: 62 м2.
1,Линолеум Discovery Dublin 2 4м 1 класс,3990,/imgs/catalog/imgs/39159/medium/dbf72e91-74ff-11dd-a454-001e90d3fe28.jpg,В наличии: 12 м2.
1,"Линолеум Discovery HUDSON 2 2,5м 1 класс",3900,/imgs/catalog/imgs/54221/medium/66d75d16-996f-11e9-b86b-ac1f6b02a9ed-bc01d31a-f16e-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 30 м2.
1,"Линолеум Discovery HUDSON 2 3,5м 1 класс",3900,/imgs/catalog/imgs/54223/medium/66d75d1e-996f-11e9-b86b-ac1f6b02a9ed-93e9f16f-f181-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 124 м2.
1,Линолеум Discovery HUDSON 2 3м 1 класс,3900,/imgs/catalog/imgs/60476/medium/32859d8b-42d0-11e8-b3bb-00259096d116-f662df5a-99ae-11ea-b071-ac1f6b02a9ed.jpg,В наличии: 94 м2.
1,Линолеум Discovery HUDSON 2 4м 1 класс,3900,/imgs/catalog/imgs/60477/medium/6c35f477-42d1-11e8-b3bb-00259096d116-f662df5d-99ae-11ea-b071-ac1f6b02a9ed.jpg,В наличии: 73 м2.
1,Линолеум KVAZAR KARAGANDA 1 3 м 1 класс,1310,/imgs/catalog/imgs/45890/medium/44a87fab-5803-11e8-a57d-00259096d116.jpg,В наличии: 22 м2.
1,Линолеум KVAZAR KARAGANDA 1 3.5 м 1 класс,1310,/imgs/catalog/imgs/45891/medium/44a87fbb-5803-11e8-a57d-00259096d116.jpg,В наличии: 59 м2.
1,Линолеум KVAZAR KARAGANDA 1 4 м 1 класс,1310,/imgs/catalog/imgs/70326/medium/ba506f9e-3552-11eb-adfb-ac1f6b02a9ed-76b57c34-4418-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 300 м2.
1,Линолеум Moda 121600 3м 1 класс,3000,/imgs/catalog/imgs/67332/medium/a050fd3a-fe51-11ea-a9ee-ac1f6b02a9ed-ae51ce01-0e9d-11eb-8bfa-ac1f6b02a9ed.jpg,В наличии: 85 м2.
1,"Линолеум Moda 121602 2,5м 1 класс",3000,/imgs/catalog/imgs/67333/medium/a050fd44-fe51-11ea-a9ee-ac1f6b02a9ed-ae51ce04-0e9d-11eb-8bfa-ac1f6b02a9ed.jpg,В наличии: 98 м2.
1,"Линолеум Moda 121602 3,5м 1 класс",3000,/imgs/catalog/imgs/39203/medium/c5ef496e-a015-11dd-90c2-001320b78ea0.jpg,В наличии: 152 м2.
1,Линолеум Moda 121602 3м 1 класс,3000,/imgs/catalog/imgs/39206/medium/fdcb196a-7518-11dd-a454-001e90d3fe28.jpg,В наличии: 111 м2.
1,Линолеум Moda 121602 4м 1 класс,3000,/imgs/catalog/imgs/39207/medium/0473bee2-79b5-11dd-ad31-001fc66a5379.jpg,В наличии: 134 м2.
1,"Линолеум Moda 121603 2,5м",3000,/imgs/catalog/imgs/39208/medium/0473bee3-79b5-11dd-ad31-001fc66a5379.jpg,В наличии: 93 м2.
1,"Линолеум Moda 121603 3,5м",3000,/imgs/catalog/imgs/39209/medium/fdcb196e-7518-11dd-a454-001e90d3fe28.jpg,В наличии: 105 м2.
1,Линолеум Moda 121603 3м 1класс,3000,/imgs/catalog/imgs/39211/medium/60403eea-a183-11dd-a556-001e90cc2ba4.jpg,В наличии: 46 м2.
1,Линолеум Moda 121603 4м,3000,/imgs/catalog/imgs/39212/medium/60403eeb-a183-11dd-a556-001e90cc2ba4.jpg,В наличии: 240 м2.
1,"Линолеум STIMUL ALDO 2 4,0м 1 класс",1390,/imgs/catalog/imgs/70327/medium/ba506fa6-3552-11eb-adfb-ac1f6b02a9ed-76b57c37-4418-11eb-aaef-ac1f6b02a9ed.jpg,Нет вналичии
